 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
 jday,   mon,   day,    yr,    unit,  gis_id,  name          ,        precip,     snofall,      snomlt,    surq_gen,        latq,    wateryld,        perc,          et,     ecanopy,      eplant,       esoil,   surq_cont,          cn,     sw_init,    sw_final,      sw_ave,      sw_300,    sno_init,   sno_final,     snopack,         pet,       qtile,         irr,  surq_runon,  latq_runon,    overbank,    surq_cha,    surq_res,     surq_ls,    latq_cha,    latq_res,     latq_ls,     gwsoilq,       satex,  satex_chan,   sw_change,     lagsurf,     laglatq,    lagsatex,    wet_evap,    wet_oflo,    wet_stor,   plant_cov    ,   mgt_ops                    
     ,      ,      ,      ,        ,        ,                ,          mm  ,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,         ---,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm
365,12,31,2018,8985,8985,hru08985        ,171.,1.49,1.46,.308E-03,.941E-03,.125E-02,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.941E-03,.00,.00,.00,.00,.00,-.558,.553E-04,.171E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8986,8986,hru08986        ,171.,1.49,1.46,.449E-03,.681E-03,.113E-02,.801E-01,171.,.00,.00,171.,.220E-03,60.3,.200E-05,.200E-05,2.55,2.55,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.681E-03,.00,.00,.00,.00,.00,.130E-07,.260E-03,.194E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8987,8987,hru08987        ,171.,1.49,1.46,.511E-03,.816E-01,.821E-01,.797E-01,171.,.00,.00,171.,.220E-03,60.3,.200E-05,.200E-05,2.55,2.55,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.816E-01,.00,.00,.00,.00,.00,.531E-06,.127E-03,.149,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8988,8988,hru08988        ,171.,1.49,1.46,.521E-03,.499E-01,.504E-01,.798E-01,171.,.00,.00,171.,.220E-03,60.3,.200E-05,.200E-05,2.55,2.55,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.499E-01,.00,.00,.00,.00,.00,.116E-05,.106E-03,.912E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8989,8989,hru08989        ,171.,1.49,1.46,.520E-03,.122,.122,.795E-01,171.,.00,.00,171.,.220E-03,60.3,.200E-05,.200E-05,2.55,2.55,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.122,.00,.00,.00,.00,.00,.164E-06,.109E-03,.222,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8990,8990,hru08990        ,171.,1.49,1.46,.498E-03,.203,.204,.790E-01,170.,.00,.00,170.,.220E-03,60.3,.200E-05,.200E-05,2.55,2.55,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.203,.00,.00,.00,.00,.00,.272E-06,.152E-03,.369,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8991,8991,hru08991        ,171.,1.49,1.46,.333E-03,.387E-03,.720E-03,.00,171.,.00,.00,171.,.00,52.7,4.90,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.387E-03,.00,.00,.00,.00,.00,-.444,.305E-04,.859E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8992,8992,hru08992        ,171.,1.49,1.46,.307E-03,.705E-03,.101E-02,.00,171.,.00,.00,171.,.00,52.7,4.90,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.705E-03,.00,.00,.00,.00,.00,-.444,.568E-04,.121E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8993,8993,hru08993        ,171.,1.49,1.46,.303E-03,.175E-02,.205E-02,.00,171.,.00,.00,171.,.00,52.7,4.90,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.175E-02,.00,.00,.00,.00,.00,-.444,.604E-04,.238E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8994,8994,hru08994        ,171.,1.49,1.46,.326E-03,.108E-02,.141E-02,.00,171.,.00,.00,171.,.00,52.7,4.90,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.108E-02,.00,.00,.00,.00,.00,-.444,.375E-04,.164E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8995,8995,hru08995        ,171.,1.49,1.46,.195E-03,.403E-04,.235E-03,.00,171.,.00,.00,171.,.00,36.3,2.20,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.403E-04,.00,.00,.00,.00,.00,-.199,.169E-03,.463E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8996,8996,hru08996        ,171.,1.49,1.46,.263E-03,.387E-03,.650E-03,.00,171.,.00,.00,171.,.00,36.3,2.20,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.387E-03,.00,.00,.00,.00,.00,-.199,.101E-03,.276E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8997,8997,hru08997        ,171.,1.49,1.46,.356E-03,.216E-02,.252E-02,.00,171.,.00,.00,171.,.00,36.3,2.19,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.216E-02,.00,.00,.00,.00,.00,-.199,.753E-05,.331E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8998,8998,hru08998        ,171.,1.49,1.46,.496E-03,.367E-03,.862E-03,.632E-03,171.,.00,.00,171.,.220E-03,61.3,8.79,.638,5.79,5.79,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.367E-03,.00,.00,.00,.00,.00,-.738,.156E-03,.151E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,8999,8999,hru08999        ,171.,1.49,1.46,.571E-03,.801E-03,.137E-02,.632E-03,171.,.00,.00,171.,.220E-03,61.3,8.79,.638,5.79,5.79,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.801E-03,.00,.00,.00,.00,.00,-.738,.195E-04,.309E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9000,9000,hru09000        ,171.,1.49,1.46,.447E-03,.634E-04,.510E-03,.632E-03,171.,.00,.00,171.,.220E-03,61.3,8.79,.638,5.79,5.79,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.634E-04,.00,.00,.00,.00,.00,-.738,.267E-03,.134E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9001,9001,hru09001        ,171.,1.49,1.46,.557E-03,.582E-03,.114E-02,.632E-03,171.,.00,.00,171.,.220E-03,61.3,8.79,.638,5.79,5.79,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.582E-03,.00,.00,.00,.00,.00,-.738,.433E-04,.233E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9002,9002,hru09002        ,171.,1.49,1.46,.420E-03,.340E-05,.423E-03,.632E-03,171.,.00,.00,171.,.220E-03,61.3,8.79,.638,5.79,5.79,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.340E-05,.00,.00,.00,.00,.00,-.738,.341E-03,.197E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9003,9003,hru09003        ,171.,1.49,1.46,.157E-03,.315E-03,.472E-03,.00,171.,.00,.00,171.,.00,52.8,6.15,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.315E-03,.00,.00,.00,.00,.00,-.557,.206E-03,.478E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9004,9004,hru09004        ,171.,1.49,1.46,.186E-03,.582E-03,.769E-03,.00,171.,.00,.00,171.,.00,52.8,6.15,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.582E-03,.00,.00,.00,.00,.00,-.557,.177E-03,.676E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9005,9005,hru09005        ,171.,1.49,1.46,.214E-03,.867E-03,.108E-02,.00,171.,.00,.00,171.,.00,52.8,6.15,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.867E-03,.00,.00,.00,.00,.00,-.557,.150E-03,.869E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9006,9006,hru09006        ,171.,1.49,1.46,.123E-03,.653E-05,.130E-03,.00,171.,.00,.00,171.,.00,52.8,6.15,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.653E-05,.00,.00,.00,.00,.00,-.557,.240E-03,.242E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9007,9007,hru09007        ,171.,1.49,1.46,.203E-03,.165E-02,.185E-02,.00,171.,.00,.00,171.,.00,52.8,6.15,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.165E-02,.00,.00,.00,.00,.00,-.557,.161E-03,.140E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9008,9008,hru09008        ,171.,1.49,1.46,.504E-03,.423E-01,.428E-01,.120E-01,171.,.00,.00,171.,.220E-03,60.9,3.32,.200E-05,4.10,4.10,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.423E-01,.00,.00,.00,.00,.00,-.301,.140E-03,.718E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9009,9009,hru09009        ,171.,1.49,1.46,.542E-03,.190E-01,.195E-01,.121E-01,171.,.00,.00,171.,.220E-03,60.9,3.33,.200E-05,4.10,4.10,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.190E-01,.00,.00,.00,.00,.00,-.302,.683E-04,.327E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9010,9010,hru09010        ,171.,1.49,1.46,.560E-03,.693E-02,.749E-02,.121E-01,171.,.00,.00,171.,.220E-03,60.9,3.33,.200E-05,4.10,4.10,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.693E-02,.00,.00,.00,.00,.00,-.302,.374E-04,.124E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9011,9011,hru09011        ,171.,1.49,1.46,.530E-03,.133E-01,.138E-01,.121E-01,171.,.00,.00,171.,.220E-03,60.9,3.33,.200E-05,4.10,4.10,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.133E-01,.00,.00,.00,.00,.00,-.302,.906E-04,.232E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9012,9012,hru09012        ,171.,1.49,1.46,.304E-03,.00,.304E-03,.121E-01,171.,.00,.00,171.,.220E-03,60.9,3.34,.200E-05,4.10,4.10,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.220E-03,.00,.00,.00,.00,.00,.00,.00,.00,-.302,.998E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9013,9013,hru09013        ,171.,1.49,1.46,.166E-03,.00,.166E-03,.00,171.,.00,.00,171.,.00,36.6,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.557,.198E-03,.321E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9014,9014,hru09014        ,171.,1.49,1.46,.289E-03,.549E-04,.344E-03,.00,171.,.00,.00,171.,.00,36.6,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.549E-04,.00,.00,.00,.00,.00,-.557,.748E-04,.192E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9015,9015,hru09015        ,171.,1.49,1.46,.192E-03,.183E-06,.192E-03,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.183E-06,.00,.00,.00,.00,.00,-.558,.172E-03,.288E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9016,9016,hru09016        ,171.,1.49,1.46,.264E-03,.688E-04,.333E-03,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.688E-04,.00,.00,.00,.00,.00,-.558,.993E-04,.167E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9017,9017,hru09017        ,171.,1.49,1.46,.363E-03,.908E-03,.127E-02,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.908E-03,.00,.00,.00,.00,.00,-.558,.102E-05,.166E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9018,9018,hru09018        ,171.,1.49,1.46,.333E-03,.414E-03,.747E-03,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.414E-03,.00,.00,.00,.00,.00,-.558,.306E-04,.103E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9019,9019,hru09019        ,171.,1.49,1.46,.358E-03,.607E-03,.965E-03,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.607E-03,.00,.00,.00,.00,.00,-.558,.557E-05,.125E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9020,9020,hru09020        ,171.,1.49,1.46,.139E-03,.00,.139E-03,.00,171.,.00,.00,171.,.00,52.8,6.17,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.559,.225E-03,.232E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9021,9021,hru09021        ,171.,1.49,1.46,.247E-03,.415E-04,.288E-03,.00,171.,.00,.00,171.,.00,52.8,6.17,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.415E-04,.00,.00,.00,.00,.00,-.559,.117E-03,.254E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9022,9022,hru09022        ,171.,1.49,1.46,.364E-03,.351E-03,.714E-03,.00,171.,.00,.00,171.,.00,52.8,6.17,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.351E-03,.00,.00,.00,.00,.00,-.559,.146E-06,.151E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9023,9023,hru09023        ,171.,1.49,1.46,.251E-03,.182E-04,.270E-03,.00,171.,.00,.00,171.,.00,36.5,3.71,.300E-05,4.44,4.32,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.182E-04,.00,.00,.00,.00,.00,-.336,.112E-03,.407E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9024,9024,hru09024        ,171.,1.49,1.46,.290E-03,.148E-03,.438E-03,.00,171.,.00,.00,171.,.00,36.5,3.71,.300E-05,4.44,4.32,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.148E-03,.00,.00,.00,.00,.00,-.336,.734E-04,.177E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9025,9025,hru09025        ,171.,1.49,1.46,.363E-03,.102E-02,.139E-02,.00,171.,.00,.00,171.,.00,36.5,3.71,.300E-05,4.44,4.32,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.102E-02,.00,.00,.00,.00,.00,-.336,.665E-06,.163E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9026,9026,hru09026        ,171.,1.49,1.46,.217E-03,.166E-04,.234E-03,.00,171.,.00,.00,171.,.00,36.5,4.89,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.166E-04,.00,.00,.00,.00,.00,-.443,.146E-03,.233E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9027,9027,hru09027        ,171.,1.49,1.46,.258E-03,.157E-03,.415E-03,.00,171.,.00,.00,171.,.00,36.5,4.89,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.157E-03,.00,.00,.00,.00,.00,-.443,.105E-03,.103E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9028,9028,hru09028        ,171.,1.49,1.46,.357E-03,.946E-03,.130E-02,.00,171.,.00,.00,171.,.00,36.5,4.89,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.946E-03,.00,.00,.00,.00,.00,-.443,.662E-05,.867E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9029,9029,hru09029        ,171.,1.49,1.46,.364E-03,.146E-02,.183E-02,.00,171.,.00,.00,171.,.00,36.5,4.89,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.146E-02,.00,.00,.00,.00,.00,-.443,.113E-07,.120E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9030,9030,hru09030        ,171.,1.49,1.46,.277E-03,.408E-04,.318E-03,.00,171.,.00,.00,171.,.00,36.3,2.20,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.408E-04,.00,.00,.00,.00,.00,-.199,.866E-04,.464E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9031,9031,hru09031        ,171.,1.49,1.46,.316E-03,.393E-03,.710E-03,.00,171.,.00,.00,171.,.00,36.3,2.20,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.393E-03,.00,.00,.00,.00,.00,-.199,.474E-04,.279E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9032,9032,hru09032        ,171.,1.49,1.46,.361E-03,.246E-02,.282E-02,.00,171.,.00,.00,171.,.00,36.3,2.19,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.246E-02,.00,.00,.00,.00,.00,-.199,.270E-05,.371E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9033,9033,hru09033        ,171.,1.49,1.46,.364E-03,.512E-02,.548E-02,.00,171.,.00,.00,171.,.00,36.3,2.19,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.512E-02,.00,.00,.00,.00,.00,-.198,.289E-08,.724E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9034,9034,hru09034        ,171.,1.49,1.46,.364E-03,.354E-02,.390E-02,.00,171.,.00,.00,171.,.00,36.3,2.19,.300E-05,3.65,3.19,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.354E-02,.00,.00,.00,.00,.00,-.198,.653E-07,.513E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9035,9035,hru09035        ,171.,1.49,1.46,.362E-03,.178E-03,.540E-03,.00,171.,.00,.00,171.,.00,52.9,8.79,.638,5.78,5.78,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.178E-03,.00,.00,.00,.00,.00,-.738,.158E-05,.201E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9036,9036,hru09036        ,171.,1.49,1.46,.364E-03,.269E-03,.632E-03,.00,171.,.00,.00,171.,.00,52.9,8.79,.638,5.78,5.78,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.269E-03,.00,.00,.00,.00,.00,-.738,.444E-07,.280E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9037,9037,hru09037        ,171.,1.49,1.46,.364E-03,.468E-03,.832E-03,.00,171.,.00,.00,171.,.00,52.9,8.79,.638,5.78,5.78,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.468E-03,.00,.00,.00,.00,.00,-.738,.637E-08,.457E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9038,9038,hru09038        ,171.,1.49,1.46,.361E-03,.270E-04,.388E-03,.00,171.,.00,.00,171.,.00,52.9,8.79,.638,5.78,5.78,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.270E-04,.00,.00,.00,.00,.00,-.738,.275E-05,.201E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9039,9039,hru09039        ,171.,1.49,1.46,.147E-03,.00,.147E-03,.00,171.,.00,.00,171.,.00,52.9,8.79,.638,5.78,5.78,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.738,.216E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9040,9040,hru09040        ,171.,1.49,1.46,.277E-03,.00,.277E-03,.00,171.,.00,.00,171.,.00,36.6,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.557,.863E-04,.333E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9041,9041,hru09041        ,171.,1.49,1.46,.346E-03,.697E-04,.416E-03,.00,171.,.00,.00,171.,.00,36.6,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.697E-04,.00,.00,.00,.00,.00,-.557,.174E-04,.198E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9042,9042,hru09042        ,171.,1.49,1.46,.364E-03,.415E-03,.779E-03,.00,171.,.00,.00,171.,.00,36.6,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.415E-03,.00,.00,.00,.00,.00,-.557,.124E-09,.120E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9043,9043,hru09043        ,171.,1.49,1.46,.310E-03,.556E-04,.365E-03,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.556E-04,.00,.00,.00,.00,.00,-.558,.541E-04,.162E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9044,9044,hru09044        ,171.,1.49,1.46,.363E-03,.355E-03,.718E-03,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.355E-03,.00,.00,.00,.00,.00,-.558,.423E-06,.949E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9045,9045,hru09045        ,171.,1.49,1.46,.238E-03,.368E-06,.238E-03,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.368E-06,.00,.00,.00,.00,.00,-.558,.126E-03,.292E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9046,9046,hru09046        ,171.,1.49,1.46,.364E-03,.828E-03,.119E-02,.00,171.,.00,.00,171.,.00,52.8,6.16,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.828E-03,.00,.00,.00,.00,.00,-.558,.00,.154E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9047,9047,hru09047        ,171.,1.49,1.46,.259E-03,.00,.259E-03,.00,171.,.00,.00,171.,.00,52.8,6.17,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.559,.104E-03,.224E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9048,9048,hru09048        ,171.,1.49,1.46,.336E-03,.459E-04,.382E-03,.00,171.,.00,.00,171.,.00,52.8,6.17,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.459E-04,.00,.00,.00,.00,.00,-.559,.279E-04,.257E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9049,9049,hru09049        ,171.,1.49,1.46,.364E-03,.270E-03,.634E-03,.00,171.,.00,.00,171.,.00,52.8,6.17,.300E-05,5.10,5.06,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.270E-03,.00,.00,.00,.00,.00,-.559,.207E-09,.132E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9050,9050,hru09050        ,171.,1.49,1.46,.262E-03,.156E-04,.277E-03,.00,171.,.00,.00,171.,.00,36.5,3.71,.300E-05,4.44,4.32,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.156E-04,.00,.00,.00,.00,.00,-.336,.102E-03,.405E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9051,9051,hru09051        ,171.,1.49,1.46,.315E-03,.155E-03,.470E-03,.00,171.,.00,.00,171.,.00,36.5,3.71,.300E-05,4.44,4.32,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.155E-03,.00,.00,.00,.00,.00,-.336,.489E-04,.180E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9052,9052,hru09052        ,171.,1.49,1.46,.363E-03,.102E-02,.138E-02,.00,171.,.00,.00,171.,.00,36.5,3.71,.300E-05,4.44,4.32,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.102E-02,.00,.00,.00,.00,.00,-.336,.964E-06,.163E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9053,9053,hru09053        ,171.,1.49,1.46,.364E-03,.144E-02,.180E-02,.00,171.,.00,.00,171.,.00,36.5,3.71,.300E-05,4.44,4.32,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.144E-02,.00,.00,.00,.00,.00,-.336,.418E-08,.210E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,9054,9054,hru09054        ,171.,1.49,1.46,.238E-03,.159E-04,.254E-03,.00,171.,.00,.00,171.,.00,36.5,4.89,.300E-05,4.76,4.69,.00,.00,.159E-01,.107E+04,.00,.00,.00,.00,.00,.00,.00,.00,.159E-04,.00,.00,.00,.00,.00,-.443,.126E-03,.231E-01,.00,.00,.00,.00,                                        ,                                        
