 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
  jday,   mon,   day,    yr,   unit , gis_id , name           ,      sedyld,     sedorgn,     sedorgp,     surqno3,     lat3no3,    surqsolp,        usle,     sedminp,     tileno3,     lchlabp,    tilelabp,      satexn,    plant_cov   ,    mgt_ops                   ,       percn
      ,      ,      ,      ,        ,        ,                ,         tha,        kgha,        kgha,        kgha,        kgha,        kgha,        tons,        kgha,        kgha,        kgha,        kgha,        kgha,                ,                              ,        kgha
365,12,31,2018,90,90,hru00090        ,.526E-10,.266E-06,.266E-06,.266E-06,.570E-03,.266E-06,.00,.533E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,91,91,hru00091        ,.328E-10,.199E-06,.199E-06,.199E-06,.541E-04,.199E-06,.00,.398E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,92,92,hru00092        ,.595E-09,.357E-06,.357E-06,.357E-06,.405E-02,.357E-06,.00,.714E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,93,93,hru00093        ,.166E-08,.363E-06,.363E-06,.363E-06,.620E-02,.363E-06,.00,.726E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,94,94,hru00094        ,.224E-08,.364E-06,.364E-06,.364E-06,.917E-02,.364E-06,.00,.727E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,95,95,hru00095        ,.324E-05,.885E-05,.125E-05,.279E-03,.337E-03,.148E-05,.00,.181E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,96,96,hru00096        ,.663E-06,.268E-05,.460E-06,.278E-03,.122E-04,.139E-05,.00,.715E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,97,97,hru00097        ,.105E-05,.353E-05,.579E-06,.321E-03,.310E-04,.140E-05,.00,.939E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,98,98,hru00098        ,.379E-05,.837E-05,.122E-05,.321E-03,.299E-03,.150E-05,.00,.191E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,99,99,hru00099        ,.549E-01,.837E-01,.102E-01,.854,.00,.307E-02,.00,.600E-02,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,100,100,hru00100        ,.261,.391,.479E-01,.854,.00,.301E-02,.00,.281E-01,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,101,101,hru00101        ,.900,1.10,.135,.853,.00,.286E-02,.00,.798E-01,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,102,102,hru00102        ,.203E-05,.488E-05,.833E-06,.279E-03,.234E-04,.153E-05,.00,.129E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,103,103,hru00103        ,.556E-07,.347E-06,.347E-06,.279E-03,.924E-04,.157E-05,.00,.695E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,104,104,hru00104        ,.364E-08,.364E-06,.364E-06,.364E-06,.00,.364E-06,.00,.727E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,105,105,hru00105        ,.104E-09,.294E-06,.294E-06,.294E-06,.00,.294E-06,.00,.588E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,106,106,hru00106        ,.176E-08,.363E-06,.363E-06,.363E-06,.00,.363E-06,.00,.726E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,107,107,hru00107        ,.628E-09,.357E-06,.357E-06,.357E-06,.00,.357E-06,.00,.714E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,108,108,hru00108        ,.733E-10,.224E-06,.224E-06,.224E-06,.00,.224E-06,.00,.447E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,109,109,hru00109        ,.148E-08,.314E-06,.314E-06,.314E-06,.00,.314E-06,.00,.628E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,110,110,hru00110        ,.319E-08,.359E-06,.359E-06,.359E-06,.00,.359E-06,.00,.719E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,111,111,hru00111        ,.582E-07,.364E-06,.364E-06,.364E-06,.00,.364E-06,.00,.727E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,112,112,hru00112        ,.823E-09,.303E-06,.303E-06,.303E-06,.00,.303E-06,.00,.607E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,113,113,hru00113        ,.105E-08,.349E-06,.349E-06,.349E-06,.00,.349E-06,.00,.698E-06,.00,.00,.00,.00,                                        ,                                        ,.00
