 ceap_07010101             SWAT+ 2025-09-15        MODULAR Rev 2025.61.0.2.5-359-g015381a                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn    plant_cov       mgt_ops                          percn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha                                                      kgha
   269     9    25  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   270     9    26  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   270     9    26  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   270     9    26  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   271     9    27  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   271     9    27  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   271     9    27  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   272     9    28  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   272     9    28  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   272     9    28  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   273     9    29  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   273     9    29  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   273     9    29  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   274     9    30  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   274     9    30  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   274     9    30  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   275    10     1  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   275    10     1  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   275    10     1  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   276    10     2  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   276    10     2  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   276    10     2  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   277    10     3  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   277    10     3  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   277    10     3  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   278    10     4  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   278    10     4  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   278    10     4  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   279    10     5  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   279    10     5  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   279    10     5  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   280    10     6  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   280    10     6  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   280    10     6  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   281    10     7  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.006       0.000       0.000   soyb            null                                 0.578
   281    10     7  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   281    10     7  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.004       0.000       0.000   swht            null                                 0.465
   282    10     8  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   282    10     8  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   282    10     8  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   swht            null                                 0.049
   283    10     9  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   283    10     9  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   283    10     9  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.005
   284    10    10  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   284    10    10  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   284    10    10  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   285    10    11  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   285    10    11  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   285    10    11  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   286    10    12  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   286    10    12  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   286    10    12  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   287    10    13  2000       1       1  HRU_1                  0.001       0.003       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.008       0.000       0.000   soyb            null                                 1.085
   287    10    13  2000       2       2  HRU_2                  0.000       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   287    10    13  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.006       0.000       0.000   swht            null                                 0.879
   288    10    14  2000       1       1  HRU_1                  0.000       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.001
   288    10    14  2000       2       2  HRU_2                  0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   288    10    14  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   swht            null                                 0.092
   289    10    15  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   289    10    15  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   289    10    15  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.009
   290    10    16  2000       1       1  HRU_1                  0.001       0.003       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.009       0.000       0.000   soyb            null                                 1.414
   290    10    16  2000       2       2  HRU_2                  0.001       0.007       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   290    10    16  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.006       0.000       0.000   swht            null                                 1.180
   291    10    17  2000       1       1  HRU_1                  0.000       0.003       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.007       0.000       0.000   soyb            null                                 0.762
   291    10    17  2000       2       2  HRU_2                  0.000       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   291    10    17  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.005       0.000       0.000   swht            null                                 0.815
   292    10    18  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.001
   292    10    18  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   292    10    18  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000   swht            null                                 0.085
   293    10    19  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   293    10    19  2000       2       2  HRU_2                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   293    10    19  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.009
   294    10    20  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   294    10    20  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   294    10    20  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.001
   295    10    21  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   295    10    21  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   295    10    21  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   296    10    22  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   296    10    22  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   296    10    22  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   297    10    23  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   297    10    23  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   297    10    23  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   298    10    24  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   298    10    24  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   298    10    24  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   299    10    25  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   299    10    25  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   299    10    25  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   300    10    26  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   300    10    26  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   300    10    26  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   301    10    27  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   301    10    27  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   301    10    27  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   302    10    28  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   302    10    28  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   302    10    28  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   303    10    29  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   303    10    29  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   303    10    29  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   304    10    30  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   304    10    30  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   304    10    30  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   305    10    31  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   305    10    31  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   305    10    31  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   306    11     1  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   306    11     1  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   306    11     1  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   307    11     2  2000       1       1  HRU_1                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   307    11     2  2000       2       2  HRU_2                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   307    11     2  2000       3       3  HRU_3                  0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   308    11     3  2000       1       1  HRU_1                  0.143       0.439       0.054       0.004       0.000       0.001       0.000       0.014       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   308    11     3  2000       2       2  HRU_2                  0.070       0.539       0.066       0.004       0.000       0.000       0.000       0.008       0.000       0.000       0.000       0.000   swht            null                                 0.000
   308    11     3  2000       3       3  HRU_3                  0.003       0.010       0.001       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   309    11     4  2000       1       1  HRU_1                  0.000       0.091       0.011       0.001       0.000       0.000       0.000       0.003       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   309    11     4  2000       2       2  HRU_2                  0.000       0.238       0.029       0.002       0.000       0.000       0.000       0.003       0.000       0.000       0.000       0.000   swht            null                                 0.000
   309    11     4  2000       3       3  HRU_3                  0.000       0.005       0.001       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   310    11     5  2000       1       1  HRU_1                  0.123       0.398       0.049       0.005       0.000       0.001       0.000       0.013       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   310    11     5  2000       2       2  HRU_2                  0.061       0.570       0.070       0.005       0.000       0.001       0.000       0.008       0.000       0.000       0.000       0.000   swht            null                                 0.000
   310    11     5  2000       3       3  HRU_3                  0.002       0.011       0.001       0.004       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   311    11     6  2000       1       1  HRU_1                  0.000       0.082       0.010       0.001       0.000       0.000       0.000       0.003       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   311    11     6  2000       2       2  HRU_2                  0.000       0.251       0.031       0.002       0.000       0.000       0.000       0.004       0.000       0.000       0.000       0.000   swht            null                                 0.000
   311    11     6  2000       3       3  HRU_3                  0.000       0.006       0.001       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   312    11     7  2000       1       1  HRU_1                  0.040       0.134       0.016       0.002       0.000       0.000       0.000       0.004       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   312    11     7  2000       2       2  HRU_2                  0.018       0.249       0.031       0.003       0.000       0.000       0.000       0.004       0.000       0.000       0.000       0.000   swht            null                                 0.000
   312    11     7  2000       3       3  HRU_3                  0.001       0.006       0.001       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   313    11     8  2000       1       1  HRU_1                  0.000       0.028       0.003       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   313    11     8  2000       2       2  HRU_2                  0.000       0.110       0.013       0.001       0.000       0.000       0.000       0.002       0.000       0.000       0.000       0.000   swht            null                                 0.000
   313    11     8  2000       3       3  HRU_3                  0.000       0.003       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   314    11     9  2000       1       1  HRU_1                  0.260       0.730       0.089       0.007       0.000       0.001       0.000       0.024       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   314    11     9  2000       2       2  HRU_2                  0.108       0.849       0.104       0.006       0.000       0.001       0.000       0.012       0.000       0.000       0.000       0.000   swht            null                                 0.000
   314    11     9  2000       3       3  HRU_3                  0.004       0.016       0.002       0.005       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   315    11    10  2000       1       1  HRU_1                  0.000       0.151       0.018       0.001       0.000       0.000       0.000       0.005       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   315    11    10  2000       2       2  HRU_2                  0.000       0.374       0.046       0.003       0.000       0.000       0.000       0.005       0.000       0.000       0.000       0.000   swht            null                                 0.000
   315    11    10  2000       3       3  HRU_3                  0.000       0.008       0.001       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   316    11    11  2000       1       1  HRU_1                  0.000       0.031       0.004       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   316    11    11  2000       2       2  HRU_2                  0.000       0.165       0.020       0.001       0.000       0.000       0.000       0.002       0.000       0.000       0.000       0.000   swht            null                                 0.000
   316    11    11  2000       3       3  HRU_3                  0.000       0.005       0.001       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   317    11    12  2000       1       1  HRU_1                  0.000       0.006       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   317    11    12  2000       2       2  HRU_2                  0.000       0.073       0.009       0.001       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   swht            null                                 0.000
   317    11    12  2000       3       3  HRU_3                  0.000       0.002       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   318    11    13  2000       1       1  HRU_1                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   318    11    13  2000       2       2  HRU_2                  0.000       0.032       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   318    11    13  2000       3       3  HRU_3                  0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   319    11    14  2000       1       1  HRU_1                  0.102       0.291       0.036       0.005       0.000       0.000       0.000       0.009       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   319    11    14  2000       2       2  HRU_2                  0.044       0.348       0.043       0.005       0.000       0.000       0.000       0.005       0.000       0.000       0.000       0.000   swht            null                                 0.000
   319    11    14  2000       3       3  HRU_3                  0.002       0.007       0.001       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   320    11    15  2000       1       1  HRU_1                  0.000       0.060       0.007       0.001       0.000       0.000       0.000       0.002       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   320    11    15  2000       2       2  HRU_2                  0.000       0.154       0.019       0.002       0.000       0.000       0.000       0.002       0.000       0.000       0.000       0.000   swht            null                                 0.000
   320    11    15  2000       3       3  HRU_3                  0.000       0.004       0.000       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   321    11    16  2000       1       1  HRU_1                  0.000       0.012       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   321    11    16  2000       2       2  HRU_2                  0.000       0.068       0.008       0.001       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000   swht            null                                 0.000
   321    11    16  2000       3       3  HRU_3                  0.000       0.002       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   322    11    17  2000       1       1  HRU_1                  0.000       0.003       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   322    11    17  2000       2       2  HRU_2                  0.000       0.030       0.004       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   322    11    17  2000       3       3  HRU_3                  0.000       0.001       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   323    11    18  2000       1       1  HRU_1                  0.531       1.437       0.176       0.011       0.000       0.001       0.000       0.046       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   323    11    18  2000       2       2  HRU_2                  0.215       1.566       0.192       0.009       0.000       0.001       0.000       0.022       0.000       0.000       0.000       0.000   swht            null                                 0.000
   323    11    18  2000       3       3  HRU_3                  0.008       0.027       0.003       0.007       0.000       0.001       0.000       0.001       0.000       0.000       0.000       0.000   swht            null                                 0.000
   324    11    19  2000       1       1  HRU_1                  0.000       0.297       0.036       0.002       0.000       0.000       0.000       0.010       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   324    11    19  2000       2       2  HRU_2                  0.000       0.690       0.085       0.004       0.000       0.000       0.000       0.010       0.000       0.000       0.000       0.000   swht            null                                 0.000
   324    11    19  2000       3       3  HRU_3                  0.001       0.015       0.002       0.004       0.000       0.001       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   325    11    20  2000       1       1  HRU_1                  0.000       0.061       0.008       0.000       0.000       0.000       0.000       0.002       0.000       0.000       0.000       0.000   soyb            null                                 0.000
   325    11    20  2000       2       2  HRU_2                  0.000       0.304       0.037       0.002       0.000       0.000       0.000       0.004       0.000       0.000       0.000       0.000   swht            null                                 0.000
   325    11    20  2000       3       3  HRU_3                  0.000       0.008       0.001       0.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000   swht            null                                 0.000
   326    11    21  2000       1       1  HRU_1                  0.095       0.320       0.039       0.009       0.000       0.001       0.000       0.010       0.000       0.000       0.000       0.000   soyb            null                                 0.000
